
酒店秒开,#genre#
探索动力,https://cdn.iptv8k.top/dl/jrys.php?id=416&time=20240926215313&ip=111.229.253.40
探索动力,https://cdn.iptv8k.top/dl/jrys.php?id=417&time=20240926215313&ip=111.229.253.40
探索动力,https://cdn.iptv8k.top/dl/jrys.php?id=418&time=20240926215313&ip=111.229.253.40
探索科学,https://cdn.iptv8k.top/dl/jrys.php?id=419&time=20240926215313&ip=111.229.253.40
探索科学,https://cdn.iptv8k.top/dl/jrys.php?id=420&time=20240926215313&ip=111.229.253.40
探索科学,https://cdn.iptv8k.top/dl/jrys.php?id=421&time=20240926215313&ip=111.229.253.40
探索亚洲,https://cdn.iptv8k.top/dl/jrys.php?id=422&time=20240926215313&ip=111.229.253.40
探索亚洲,https://cdn.iptv8k.top/dl/jrys.php?id=423&time=20240926215313&ip=111.229.253.40
探索EVE,https://cdn.iptv8k.top/dl/jrys.php?id=424&time=20240926215313&ip=111.229.253.40
居家乐活频道,https://cdn.iptv8k.top/dl/jrys.php?id=425&time=20240926215313&ip=111.229.253.40
亚洲美食频道,https://cdn.iptv8k.top/dl/jrys.php?id=426&time=20240926215313&ip=111.229.253.40
人间卫视,https://cdn.iptv8k.top/dl/jrys.php?id=427&time=20240926215313&ip=111.229.253.40
大爱二台,https://cdn.iptv8k.top/dl/jrys.php?id=428&time=20240926215313&ip=111.229.253.40
唯心电视,https://cdn.iptv8k.top/dl/jrys.php?id=429&time=20240926215313&ip=111.229.253.40
创世电视,https://cdn.iptv8k.top/dl/jrys.php?id=430&time=20240926215313&ip=111.229.253.40
好消息,https://cdn.iptv8k.top/dl/jrys.php?id=431&time=20240926215313&ip=111.229.253.40
好消息2,https://cdn.iptv8k.top/dl/jrys.php?id=432&time=20240926215313&ip=111.229.253.40
国会频道1,https://cdn.iptv8k.top/dl/jrys.php?id=433&time=20240926215313&ip=111.229.253.40
国会频道1,https://cdn.iptv8k.top/dl/jrys.php?id=434&time=20240926215313&ip=111.229.253.40
国会频道2,https://cdn.iptv8k.top/dl/jrys.php?id=435&time=20240926215313&ip=111.229.253.40
极速二区,#genre#
凤凰卫视中文台,http://222.186.57.133:22222/php/jspd.php?id=1&time=20240926215313&ip=111.229.253.40
凤凰卫视资讯台,http://222.186.57.133:22222/php/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
凤凰卫视香港台,http://222.186.57.133:22222/php/jspd.php?id=3&time=20240926215313&ip=111.229.253.40
香港有线新闻台,http://222.186.57.133:22222/php/jspd.php?id=4&time=20240926215313&ip=111.229.253.40
香港有线18台,http://222.186.57.133:22222/php/jspd.php?id=5&time=20240926215313&ip=111.229.253.40
香港有线18台(普通话),http://222.186.57.133:22222/php/jspd.php?id=6&time=20240926215313&ip=111.229.253.40
TVB无线新闻台,http://222.186.57.133:22222/php/jspd.php?id=7&time=20240926215313&ip=111.229.253.40
TVB翡翠台,http://222.186.57.133:22222/php/jspd.php?id=8&time=20240926215313&ip=111.229.253.40
黃金翡翠台,http://222.186.57.133:22222/php/jspd.php?id=9&time=20240926215313&ip=111.229.253.40
TVB明珠台,http://222.186.57.133:22222/php/jspd.php?id=10&time=20240926215313&ip=111.229.253.40
TVB Plus,http://222.186.57.133:22222/php/jspd.php?id=11&time=20240926215313&ip=111.229.253.40
TVB娱乐新闻台,http://222.186.57.133:22222/php/jspd.php?id=12&time=20240926215313&ip=111.229.253.40
TVB星河,http://222.186.57.133:22222/php/jspd.php?id=13&time=20240926215313&ip=111.229.253.40
ViuTV,http://222.186.57.133:22222/php/jspd.php?id=14&time=20240926215313&ip=111.229.253.40
ViuTV6,http://222.186.57.133:22222/php/jspd.php?id=15&time=20240926215313&ip=111.229.253.40
NOW新闻台,http://222.186.57.133:22222/php/jspd.php?id=16&time=20240926215313&ip=111.229.253.40
HOY国际财经台,http://222.186.57.133:22222/php/jspd.php?id=17&time=20240926215313&ip=111.229.253.40
HOY TV,http://222.186.57.133:22222/php/jspd.php?id=18&time=20240926215313&ip=111.229.253.40
HOY资讯台,http://222.186.57.133:22222/php/jspd.php?id=19&time=20240926215313&ip=111.229.253.40
港台电视31,http://222.186.57.133:22222/php/jspd.php?id=20&time=20240926215313&ip=111.229.253.40
港台电视32,http://222.186.57.133:22222/php/jspd.php?id=21&time=20240926215313&ip=111.229.253.40
中天新闻台,http://222.186.57.133:22222/php/jspd.php?id=22&time=20240926215313&ip=111.229.253.40
东森新闻台,http://222.186.57.133:22222/php/jspd.php?id=23&time=20240926215313&ip=111.229.253.40
东森财经新闻台,http://222.186.57.133:22222/php/jspd.php?id=24&time=20240926215313&ip=111.229.253.40
寰宇新闻台,http://222.186.57.133:22222/php/jspd.php?id=25&time=20240926215313&ip=111.229.253.40
寰宇新闻台湾台,http://222.186.57.133:22222/php/jspd.php?id=26&time=20240926215313&ip=111.229.253.40
台视新闻台,http://222.186.57.133:22222/php/jspd.php?id=27&time=20240926215313&ip=111.229.253.40
中视新闻台,http://222.186.57.133:22222/php/jspd.php?id=28&time=20240926215313&ip=111.229.253.40
华视新闻台,http://222.186.57.133:22222/php/jspd.php?id=29&time=20240926215313&ip=111.229.253.40
TVBS新闻台,http://222.186.57.133:22222/php/jspd.php?id=30&time=20240926215313&ip=111.229.253.40
三立新闻台,http://222.186.57.133:22222/php/jspd.php?id=31&time=20240926215313&ip=111.229.253.40
三立iNEWS,http://222.186.57.133:22222/php/jspd.php?id=32&time=20240926215313&ip=111.229.253.40
镜电视新闻台,http://222.186.57.133:22222/php/jspd.php?id=33&time=20240926215313&ip=111.229.253.40
公视新闻,http://222.186.57.133:22222/php/jspd.php?id=34&time=20240926215313&ip=111.229.253.40
民视新闻台,http://222.186.57.133:22222/php/jspd.php?id=35&time=20240926215313&ip=111.229.253.40
民视第一台,http://222.186.57.133:22222/php/jspd.php?id=36&time=20240926215313&ip=111.229.253.40
民视台湾台,http://222.186.57.133:22222/php/jspd.php?id=37&time=20240926215313&ip=111.229.253.40
民视影剧台,http://222.186.57.133:22222/php/jspd.php?id=38&time=20240926215313&ip=111.229.253.40
民视旅游台,http://222.186.57.133:22222/php/jspd.php?id=39&time=20240926215313&ip=111.229.253.40
民视综艺台,http://222.186.57.133:22222/php/jspd.php?id=40&time=20240926215313&ip=111.229.253.40
民视,http://222.186.57.133:22222/php/jspd.php?id=41&time=20240926215313&ip=111.229.253.40
台视,http://222.186.57.133:22222/php/jspd.php?id=42&time=20240926215313&ip=111.229.253.40
中视,http://222.186.57.133:22222/php/jspd.php?id=43&time=20240926215313&ip=111.229.253.40
华视,http://222.186.57.133:22222/php/jspd.php?id=44&time=20240926215313&ip=111.229.253.40
TVBS HD,http://222.186.57.133:22222/php/jspd.php?id=45&time=20240926215313&ip=111.229.253.40
TVBS欢乐台,http://222.186.57.133:22222/php/jspd.php?id=46&time=20240926215313&ip=111.229.253.40
中天亚洲台,http://222.186.57.133:22222/php/jspd.php?id=47&time=20240926215313&ip=111.229.253.40
纬来体育台,http://222.186.57.133:22222/php/jspd.php?id=48&time=20240926215313&ip=111.229.253.40
纬来日本台,http://222.186.57.133:22222/php/jspd.php?id=49&time=20240926215313&ip=111.229.253.40
纬来育乐台,http://222.186.57.133:22222/php/jspd.php?id=50&time=20240926215313&ip=111.229.253.40
ELEVEN 1（DAZN 1）,http://222.186.57.133:22222/php/jspd.php?id=51&time=20240926215313&ip=111.229.253.40
ELEVEN 2（DAZN 2）,http://222.186.57.133:22222/php/jspd.php?id=52&time=20240926215313&ip=111.229.253.40
爱尔达体育1台,http://222.186.57.133:22222/php/jspd.php?id=53&time=20240926215313&ip=111.229.253.40
爱尔达体育2台,http://222.186.57.133:22222/php/jspd.php?id=54&time=20240926215313&ip=111.229.253.40
爱尔达体育3台,http://222.186.57.133:22222/php/jspd.php?id=55&time=20240926215313&ip=111.229.253.40
爱尔达体育4台,http://222.186.57.133:22222/php/jspd.php?id=56&time=20240926215313&ip=111.229.253.40
MOMO综合台,http://222.186.57.133:22222/php/jspd.php?id=57&time=20240926215313&ip=111.229.253.40
东森超视,http://222.186.57.133:22222/php/jspd.php?id=58&time=20240926215313&ip=111.229.253.40
CNN新闻频道,http://222.186.57.133:22222/php/jspd.php?id=59&time=20240926215313&ip=111.229.253.40
央视频道,#genre#
CCTV1,http://222.186.57.133:22222/php/cqtv.php?id=cctv1&time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/php/cqtv.php?id=cctv2&time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/php/cqtv.php?id=cctv3&time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/php/cqtv.php?id=cctv4&time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/php/cqtv.php?id=cctv5&time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/php/cqtv.php?id=cctv5p&time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/php/cqtv.php?id=cctv6&time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/php/cqtv.php?id=cctv7&time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/php/cqtv.php?id=cctv8&time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/php/cqtv.php?id=cctv9&time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/php/cqtv.php?id=cctv10&time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/php/cqtv.php?id=cctv11&time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/php/cqtv.php?id=cctv12&time=20240926215313&ip=111.229.253.40
CCTV13,http://222.186.57.133:22222/php/cqtv.php?id=cctv13&time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/php/cqtv.php?id=cctv14&time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/php/cqtv.php?id=cctv15&time=20240926215313&ip=111.229.253.40
CCTV16,http://222.186.57.133:22222/php/cqtv.php?id=cctv16&time=20240926215313&ip=111.229.253.40
CCTV16,http://222.186.57.133:22222/php/cqtv.php?id=cctv16_4k&time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/php/cqtv.php?id=cctv17&time=20240926215313&ip=111.229.253.40
CCTV兵器科技,http://222.186.57.133:22222/php/cqtv.php?id=bqkj&time=20240926215313&ip=111.229.253.40
CCTV第一剧场,http://222.186.57.133:22222/php/cqtv.php?id=dyjc&time=20240926215313&ip=111.229.253.40
CCTV怀旧剧场,http://222.186.57.133:22222/php/cqtv.php?id=hjjc&time=20240926215313&ip=111.229.253.40
CCTV风云剧场,http://222.186.57.133:22222/php/cqtv.php?id=fyjc&time=20240926215313&ip=111.229.253.40
CCTV风云音乐,http://222.186.57.133:22222/php/cqtv.php?id=fyyy&time=20240926215313&ip=111.229.253.40
CCTV风云足球,http://222.186.57.133:22222/php/cqtv.php?id=fyzq&time=20240926215313&ip=111.229.253.40
CCTV央视文化精品,http://222.186.57.133:22222/php/cqtv.php?id=whjp&time=20240926215313&ip=111.229.253.40
CCTV女性时尚,http://222.186.57.133:22222/php/cqtv.php?id=nxss&time=20240926215313&ip=111.229.253.40
CCTV高尔夫网球,http://222.186.57.133:22222/php/cqtv.php?id=gefwq&time=20240926215313&ip=111.229.253.40
CCTV央视台球,http://222.186.57.133:22222/php/cqtv.php?id=ystq&time=20240926215313&ip=111.229.253.40
中央新影-中学生,http://222.186.57.133:22222/php/cqtv.php?id=zxs&time=20240926215313&ip=111.229.253.40
中央新影-发现之旅,http://222.186.57.133:22222/php/cqtv.php?id=fxzl&time=20240926215313&ip=111.229.253.40
中央新影-老故事,http://222.186.57.133:22222/php/cqtv.php?id=lgs&time=20240926215313&ip=111.229.253.40
重温经典,http://222.186.57.133:22222/php/cqtv.php?id=cwjd&time=20240926215313&ip=111.229.253.40
书画,http://222.186.57.133:22222/php/cqtv.php?id=sh&time=20240926215313&ip=111.229.253.40
中国天气,http://222.186.57.133:22222/php/cqtv.php?id=zgtq&time=20240926215313&ip=111.229.253.40
CGTN,http://222.186.57.133:22222/php/cqtv.php?id=cgtn&time=20240926215313&ip=111.229.253.40
CETV1中教1台,http://222.186.57.133:22222/php/cqtv.php?id=cetv1&time=20240926215313&ip=111.229.253.40
CETV4中教4台,http://222.186.57.133:22222/php/cqtv.php?id=cetv4&time=20240926215313&ip=111.229.253.40
CETV早期教育,http://222.186.57.133:22222/php/cqtv.php?id=zqjy&time=20240926215313&ip=111.229.253.40
CHC影迷电影,http://222.186.57.133:22222/php/cqtv.php?id=chcgq&time=20240926215313&ip=111.229.253.40
CHC动作电影,http://222.186.57.133:22222/php/cqtv.php?id=chcdz&time=20240926215313&ip=111.229.253.40
CHC家庭影院,http://222.186.57.133:22222/php/cqtv.php?id=chcjt&time=20240926215313&ip=111.229.253.40
CCTV1,http://222.186.57.133:22222/php/akmg.php?id=cctv1&time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/php/akmg.php?id=cctv2&time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/php/akmg.php?id=cctv3&time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/php/akmg.php?id=cctv4&time=20240926215313&ip=111.229.253.40
CCTV4欧洲,http://222.186.57.133:22222/php/akmg.php?id=cctv4o&time=20240926215313&ip=111.229.253.40
CCTV4美洲,http://222.186.57.133:22222/php/akmg.php?id=cctv4a&time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/php/akmg.php?id=cctv5&time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/php/akmg.php?id=cctv5p&time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/php/akmg.php?id=cctv6&time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/php/akmg.php?id=cctv7&time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/php/akmg.php?id=cctv8&time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/php/akmg.php?id=cctv9&time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/php/akmg.php?id=cctv10&time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/php/akmg.php?id=cctv11&time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/php/akmg.php?id=cctv12&time=20240926215313&ip=111.229.253.40
CCTV13,http://222.186.57.133:22222/php/akmg.php?id=cctv13&time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/php/akmg.php?id=cctv14&time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/php/akmg.php?id=cctv15&time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/php/akmg.php?id=cctv17&time=20240926215313&ip=111.229.253.40
CCTV1,http://222.186.57.133:22222/php/migu.php?id=cctv1&time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/php/migu.php?id=cctv2&time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/php/migu.php?id=cctv3&time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/php/migu.php?id=cctv4&time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/php/migu.php?id=cctv5&time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/php/migu.php?id=cctv5p&time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/php/migu.php?id=cctv6&time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/php/migu.php?id=cctv7&time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/php/migu.php?id=cctv8&time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/php/migu.php?id=cctv9&time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/php/migu.php?id=cctv10&time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/php/migu.php?id=cctv11&time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/php/migu.php?id=cctv12&time=20240926215313&ip=111.229.253.40
CCTV13,http://222.186.57.133:22222/php/migu.php?id=cctv13&time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/php/migu.php?id=cctv14&time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/php/migu.php?id=cctv15&time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/php/migu.php?id=cctv17&time=20240926215313&ip=111.229.253.40
CCTV1,http://222.186.57.133:22222/php/best.php?id=cctv1&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/php/best.php?id=cctv2&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/php/best.php?id=cctv3&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/php/best.php?id=cctv4&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/php/best.php?id=cctv5&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/php/best.php?id=cctv5p&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/php/best.php?id=cctv6&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/php/best.php?id=cctv7&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/php/best.php?id=cctv8&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/php/best.php?id=cctv9&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/php/best.php?id=cctv10&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/php/best.php?id=cctv11&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/php/best.php?id=cctv12&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV13,http://222.186.57.133:22222/php/best.php?id=cctv13&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/php/best.php?id=cctv14&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/php/best.php?id=cctv15&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV16,http://222.186.57.133:22222/php/best.php?id=cctv16&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/php/best.php?id=cctv17&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV4k,http://222.186.57.133:22222/php/best.php?id=cctv4k&live=/PLTV/&time=20240926215313&ip=111.229.253.40
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000029752/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV1,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000004000002226/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV1,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265001/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000023315/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000014161/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV2,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000023315/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000022313/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV3,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265003/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031102/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV4,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265004/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000025222/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV5,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265005/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000015875/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV5+,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265016/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000001737/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000004574/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV6,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265006/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000024341/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000009055/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV7,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265007/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000001070/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV8,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265008/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000014583/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000032162/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV9,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265009/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000023734/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000004000012827/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV10,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265010/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031106/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV11,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265011/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000032494/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/cmvideo.php/m3u8/6000000001000022586/wasusyt/index.m3u8$wasusyt?time=20240926215313&ip=111.229.253.40
CCTV12,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265012/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV13,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031108/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000001000008170/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000004000006673/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV14,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265013/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000011000031109/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV15,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265014/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV16,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000233002/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV16 4K,http://222.186.57.133:22222/cmvideo.php/m3u8/5000000008000023254/bestzb/index.m3u8$bestzb?time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000006000268004/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CCTV17,http://222.186.57.133:22222/cmvideo.php/m3u8/1000000005000265015/ystenlive/index.m3u8$ystenlive?time=20240926215313&ip=111.229.253.40
CGTN,http://222.186.57.133:22222/cmvideo.php/m3u8/7745129417417101820/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
CGTN 记录,http://222.186.57.133:22222/cmvideo.php/m3u8/7114647837765104058/hnbblive/index.m3u8?time=20240926215313&ip=111.229.253.40
卫视频道,#genre#
北京卫视,http://222.186.57.133:22222/php/cqtv.php?id=bjws&time=20240926215313&ip=111.229.253.40
东方卫视,http://222.186.57.133:22222/php/cqtv.php?id=dfws&time=20240926215313&ip=111.229.253.40
天津卫视,http://222.186.57.133:22222/php/cqtv.php?id=tjws&time=20240926215313&ip=111.229.253.40
